#TYPE Selected.System.Management.Automation.PSCustomObject
"Loop","Index","FrequencyChanges","NewFrequency"
"125","123858","+18","67911"
"125","123859","+24","67935"
"125","123860","-9","67926"
"125","123861","+11","67937"
"125","123862","+9","67946"
"125","123863","-3","67943"
"125","123864","+8","67951"
"125","123865","-21","67930"
"125","123866","+1","67931"
"125","123867","+17","67948"
"125","123868","+1","67949"
"125","123869","+4","67953"
"125","123870","+20","67973"
"125","123871","-12","67961"
"125","123872","-5","67956"
"125","123873","+23","67979"
"125","123874","-9","67970"
"125","123875","+6","67976"
"125","123876","-12","67964"
"125","123877","-36","67928"
"125","123878","+13","67941"
"125","123879","-3","67938"
"125","123880","+33","67971"
"125","123881","-2","67969"
"125","123882","+9","67978"
"125","123883","+11","67989"
"125","123884","+23","68012"
"125","123885","-18","67994"
"125","123886","+22","68016"
"125","123887","-11","68005"
"125","123888","+14","68019"
"125","123889","+9","68028"
"125","123890","+8","68036"
"125","123891","-12","68024"
"125","123892","+5","68029"
"125","123893","-3","68026"
"125","123894","-3","68023"
"125","123895","+8","68031"
"125","123896","+16","68047"
"125","123897","+6","68053"
"125","123898","-18","68035"
"125","123899","+10","68045"
"125","123900","-18","68027"
"125","123901","-6","68021"
"125","123902","-1","68020"
"125","123903","-2","68018"
"125","123904","+24","68042"
"125","123905","-17","68025"
"125","123906","+23","68048"
"125","123907","+16","68064"
"125","123908","-9","68055"
"125","123909","+10","68065"
"125","123910","+23","68088"
"125","123911","-10","68078"
"125","123912","+2","68080"
"125","123913","+2","68082"
"125","123914","-9","68073"
"125","123915","+13","68086"
"125","123916","+3","68089"
"125","123917","+18","68107"
"125","123918","+12","68119"
"125","123919","+15","68134"
"125","123920","+16","68150"
"125","123921","-3","68147"
"125","123922","-7","68140"
"125","123923","-7","68133"
"125","123924","-5","68128"
"125","123925","+9","68137"
"125","123926","+1","68138"
"125","123927","-3","68135"
"125","123928","-19","68116"
"125","123929","-7","68109"
"125","123930","+17","68126"
"125","123931","+3","68129"
"125","123932","+13","68142"
"125","123933","+25","68167"
"125","123934","-4","68163"
"125","123935","-1","68162"
"125","123936","-19","68143"
"125","123937","-7","68136"
"125","123938","+15","68151"
"125","123939","-21","68130"
"125","123940","+43","68173"
"125","123941","+17","68190"
"125","123942","+5","68195"
"125","123943","+19","68214"
"125","123944","+10","68224"
"125","123945","+14","68238"
"125","123946","-15","68223"
"125","123947","-12","68211"
"125","123948","+19","68230"
"125","123949","+19","68249"
"125","123950","-16","68233"
"125","123951","-7","68226"
"125","123952","-7","68219"
"125","123953","-15","68204"
"125","123954","+6","68210"
"125","123955","-8","68202"
"125","123956","+18","68220"
"125","123957","+12","68232"
"125","123958","-7","68225"
"125","123959","-18","68207"
"125","123960","+9","68216"
"125","123961","+18","68234"
"125","123962","+16","68250"
"125","123963","-23","68227"
"125","123964","-18","68209"
"125","123965","-3","68206"
"125","123966","+12","68218"
"125","123967","-15","68203"
"125","123968","+9","68212"
"125","123969","+3","68215"
"125","123970","-14","68201"
"125","123971","+16","68217"
"125","123972","+18","68235"
"125","123973","+13","68248"
"125","123974","+19","68267"
"125","123975","-1","68266"
"125","123976","+11","68277"
"125","123977","+14","68291"
"125","123978","-4","68287"
"125","123979","-16","68271"
"125","123980","+11","68282"
"125","123981","-12","68270"
"125","123982","+27","68297"
"125","123983","-1","68296"
"125","123984","-13","68283"
"125","123985","+9","68292"
"125","123986","+7","68299"
"125","123987","-9","68290"
"125","123988","-1","68289"
"125","123989","+14","68303"
"125","123990","-35","68268"
"125","123991","-28","68240"
"125","123992","+1","68241"
"125","123993","+4","68245"
"125","123994","+15","68260"
"125","123995","-18","68242"
"125","123996","+10","68252"
"125","123997","-6","68246"
"125","123998","+12","68258"
"125","123999","-2","68256"
"125","124000","-5","68251"
"125","124001","-23","68228"
"125","124002","+31","68259"
"125","124003","-23","68236"
"125","124004","-37","68199"
"125","124005","+6","68205"
"125","124006","-13","68192"
"125","124007","-3","68189"
"125","124008","+4","68193"
"125","124009","+38","68231"
"125","124010","-23","68208"
"125","124011","-28","68180"
"125","124012","-24","68156"
"125","124013","-15","68141"
"125","124014","+4","68145"
"125","124015","+3","68148"
"125","124016","-16","68132"
"125","124017","+32","68164"
"125","124018","+13","68177"
"125","124019","-24","68153"
"125","124020","-9","68144"
"125","124021","-41","68103"
"125","124022","-41","68062"
"125","124023","-13","68049"
"125","124024","-41","68008"
"125","124025","-17","67991"
"125","124026","+16","68007"
"125","124027","-3","68004"
"125","124028","-36","67968"
"125","124029","-136","67832"
"125","124030","-9","67823"
"125","124031","+7","67830"
"125","124032","-4","67826"
"125","124033","-54","67772"
"125","124034","+20","67792"
"125","124035","+3","67795"
"125","124036","+11","67806"
"125","124037","+13","67819"
"125","124038","+16","67835"
"125","124039","+6","67841"
"125","124040","+6","67847"
"125","124041","-29","67818"
"125","124042","-118","67700"
"125","124043","-68","67632"
"125","124044","-416","67216"
"125","124045","-393","66823"
"125","124046","-73804","-6981"
"125","124047","+17","-6964"
"125","124048","+8","-6956"
"125","124049","-14","-6970"
"125","124050","+12","-6958"
"125","124051","-22","-6980"
"125","124052","-19","-6999"
"125","124053","-7","-7006"
"125","124054","-3","-7009"
"125","124055","-14","-7023"
"125","124056","+8","-7015"
"125","124057","-3","-7018"
"125","124058","-3","-7021"
"125","124059","+16","-7005"
"125","124060","-14","-7019"
"125","124061","+5","-7014"
"125","124062","-19","-7033"
"125","124063","+16","-7017"
"125","124064","+15","-7002"
"125","124065","+8","-6994"
"125","124066","+11","-6983"
"125","124067","-14","-6997"
"125","124068","-13","-7010"
"125","124069","+3","-7007"
"125","124070","+14","-6993"
"125","124071","-15","-7008"
"125","124072","+19","-6989"
"125","124073","+26","-6963"
"125","124074","+8","-6955"
"125","124075","-11","-6966"
"125","124076","-12","-6978"
"125","124077","+17","-6961"
"125","124078","-12","-6973"
"125","124079","-12","-6985"
"125","124080","+20","-6965"
"125","124081","+22","-6943"
"125","124082","+13","-6930"
"125","124083","+14","-6916"
"125","124084","+13","-6903"
"125","124085","-3","-6906"
"125","124086","-2","-6908"
"125","124087","-1","-6909"
"125","124088","-4","-6913"
"125","124089","-16","-6929"
"125","124090","+7","-6922"
"125","124091","+12","-6910"
"125","124092","+18","-6892"
"125","124093","-15","-6907"
"125","124094","-11","-6918"
"125","124095","+7","-6911"
"125","124096","-15","-6926"
"125","124097","+11","-6915"
"125","124098","+16","-6899"
"125","124099","+13","-6886"
"125","124100","+16","-6870"
"125","124101","-2","-6872"
"125","124102","-9","-6881"
"125","124103","-4","-6885"
"125","124104","+6","-6879"
"125","124105","-8","-6887"
"125","124106","-27","-6914"
"125","124107","+16","-6898"
"125","124108","-7","-6905"
"125","124109","+87","-6818"
"125","124110","+17","-6801"
"125","124111","+11","-6790"
"125","124112","-12","-6802"
"125","124113","-2","-6804"
"125","124114","+11","-6793"
"125","124115","-13","-6806"
"125","124116","-9","-6815"
"125","124117","-10","-6825"
"125","124118","-21","-6846"
"125","124119","+15","-6831"
"125","124120","-23","-6854"
"125","124121","-15","-6869"
"125","124122","+13","-6856"
"125","124123","+11","-6845"
"125","124124","+37","-6808"
"125","124125","+16","-6792"
"125","124126","+22","-6770"
"125","124127","+16","-6754"
"125","124128","+12","-6742"
"125","124129","+18","-6724"
"125","124130","-9","-6733"
"125","124131","-8","-6741"
"125","124132","+19","-6722"
"125","124133","-5","-6727"
"125","124134","-4","-6731"
"125","124135","+13","-6718"
"125","124136","+8","-6710"
"125","124137","+4","-6706"
"125","124138","-9","-6715"
"125","124139","+4","-6711"
"125","124140","+9","-6702"
"125","124141","+4","-6698"
"125","124142","-19","-6717"
"125","124143","-2","-6719"
"125","124144","-11","-6730"
"125","124145","-2","-6732"
"125","124146","+16","-6716"
"125","124147","+17","-6699"
"125","124148","+6","-6693"
"125","124149","-8","-6701"
"125","124150","+19","-6682"
"125","124151","-2","-6684"
"125","124152","+6","-6678"
"125","124153","+2","-6676"
"125","124154","-10","-6686"
"125","124155","+12","-6674"
"125","124156","+6","-6668"
"125","124157","-20","-6688"
"125","124158","-6","-6694"
"125","124159","+5","-6689"
"125","124160","+14","-6675"
"125","124161","+12","-6663"
"125","124162","+20","-6643"
"125","124163","-21","-6664"
"125","124164","+22","-6642"
"125","124165","-2","-6644"
"125","124166","+9","-6635"
"125","124167","-2","-6637"
"125","124168","-14","-6651"
"125","124169","-15","-6666"
"125","124170","+14","-6652"
"125","124171","+7","-6645"
"125","124172","-2","-6647"
"125","124173","+9","-6638"
"125","124174","-19","-6657"
"125","124175","-52","-6709"
"125","124176","-20","-6729"
"125","124177","+4","-6725"
"125","124178","-1","-6726"
"125","124179","-18","-6744"
"125","124180","+9","-6735"
"125","124181","+7","-6728"
"125","124182","-17","-6745"
"125","124183","-22","-6767"
"125","124184","-20","-6787"
"125","124185","-7","-6794"
"125","124186","-2","-6796"
"125","124187","-9","-6805"
"125","124188","+8","-6797"
"125","124189","-3","-6800"
"125","124190","+11","-6789"
"125","124191","+18","-6771"
"125","124192","-7","-6778"
"125","124193","+17","-6761"
"125","124194","+22","-6739"
"125","124195","-18","-6757"
"125","124196","-15","-6772"
"125","124197","-19","-6791"
"125","124198","-8","-6799"
"125","124199","+13","-6786"
"125","124200","+3","-6783"
"125","124201","-15","-6798"
"125","124202","+17","-6781"
"125","124203","-3","-6784"
"125","124204","-43","-6827"
"125","124205","-34","-6861"
"125","124206","+9","-6852"
"125","124207","-37","-6889"
"125","124208","+41","-6848"
"125","124209","+141","-6707"
"125","124210","-16","-6723"
"125","124211","+19","-6704"
"125","124212","-10","-6714"
"125","124213","+14","-6700"
"125","124214","+4","-6696"
"125","124215","-7","-6703"
"125","124216","-17","-6720"
"125","124217","+12","-6708"
"125","124218","+23","-6685"
"125","124219","+2","-6683"
"125","124220","+16","-6667"
"125","124221","+36","-6631"
"125","124222","-61","-6692"
"125","124223","-253","-6945"
"125","124224","-41","-6986"
"125","124225","-44","-7030"
"125","124226","-17","-7047"
"125","124227","+10","-7037"
"125","124228","-9","-7046"
"125","124229","-5","-7051"
"125","124230","+15","-7036"
"125","124231","+20","-7016"
"125","124232","+16","-7000"
"125","124233","-4","-7004"
"125","124234","+3","-7001"
"125","124235","-12","-7013"
"125","124236","+21","-6992"
"125","124237","-11","-7003"
"125","124238","-9","-7012"
"125","124239","+16","-6996"
"125","124240","-24","-7020"
"125","124241","-12","-7032"
"125","124242","+5","-7027"
"125","124243","-2","-7029"
"125","124244","-6","-7035"
"125","124245","-18","-7053"
"125","124246","-15","-7068"
"125","124247","+16","-7052"
"125","124248","-10","-7062"
"125","124249","-5","-7067"
"125","124250","-4","-7071"
"125","124251","+8","-7063"
"125","124252","+6","-7057"
"125","124253","-20","-7077"
"125","124254","-3","-7080"
"125","124255","-19","-7099"
"125","124256","+7","-7092"
"125","124257","+4","-7088"
"125","124258","-3","-7091"
"125","124259","-11","-7102"
"125","124260","+20","-7082"
"125","124261","+4","-7078"
"125","124262","+17","-7061"
"125","124263","-3","-7064"
"125","124264","-5","-7069"
"125","124265","-3","-7072"
"125","124266","+6","-7066"
"125","124267","-4","-7070"
"125","124268","-16","-7086"
"125","124269","-15","-7101"
"125","124270","+3","-7098"
"125","124271","+19","-7079"
"125","124272","-18","-7097"
"125","124273","+16","-7081"
"125","124274","-9","-7090"
"125","124275","+17","-7073"
"125","124276","+15","-7058"
"125","124277","-25","-7083"
"125","124278","-12","-7095"
"125","124279","-17","-7112"
"125","124280","-17","-7129"
"125","124281","-4","-7133"
"125","124282","+13","-7120"
"125","124283","-15","-7135"
"125","124284","+4","-7131"
"125","124285","+17","-7114"
"125","124286","-7","-7121"
"125","124287","+13","-7108"
"125","124288","-18","-7126"
"125","124289","+4","-7122"
"125","124290","+3","-7119"
"125","124291","+10","-7109"
"125","124292","+5","-7104"
"125","124293","-1","-7105"
"125","124294","+12","-7093"
"125","124295","+9","-7084"
"125","124296","-19","-7103"
"125","124297","+16","-7087"
"125","124298","+2","-7085"
"125","124299","-11","-7096"
"125","124300","-14","-7110"
"125","124301","-14","-7124"
"125","124302","-14","-7138"
"125","124303","-2","-7140"
"125","124304","+6","-7134"
"125","124305","-3","-7137"
"125","124306","+1","-7136"
"125","124307","-15","-7151"
"125","124308","+3","-7148"
"125","124309","+2","-7146"
"125","124310","-11","-7157"
"125","124311","-9","-7166"
"125","124312","+4","-7162"
"125","124313","-3","-7165"
"125","124314","+13","-7152"
"125","124315","-1","-7153"
"125","124316","-20","-7173"
"125","124317","-19","-7192"
"125","124318","-13","-7205"
"125","124319","-8","-7213"
"125","124320","-1","-7214"
"125","124321","+13","-7201"
"125","124322","+8","-7193"
"125","124323","+9","-7184"
"125","124324","+2","-7182"
"125","124325","+6","-7176"
"125","124326","+8","-7168"
"125","124327","-9","-7177"
"125","124328","-20","-7197"
"125","124329","-5","-7202"
"125","124330","+11","-7191"
"125","124331","+20","-7171"
"125","124332","+2","-7169"
"125","124333","+9","-7160"
"125","124334","+15","-7145"
"125","124335","+17","-7128"
"125","124336","+3","-7125"
"125","124337","+18","-7107"
"125","124338","-20","-7127"
"125","124339","-3","-7130"
"125","124340","+7","-7123"
"125","124341","+8","-7115"
"125","124342","+15","-7100"
"125","124343","-6","-7106"
"125","124344","-10","-7116"
"125","124345","-16","-7132"
"125","124346","+19","-7113"
"125","124347","+2","-7111"
"125","124348","-32","-7143"
"125","124349","-7","-7150"
"125","124350","-11","-7161"
"125","124351","+3","-7158"
"125","124352","+11","-7147"
"125","124353","-25","-7172"
"125","124354","-11","-7183"
"125","124355","+16","-7167"
"125","124356","-3","-7170"
"125","124357","+16","-7154"
"125","124358","-35","-7189"
"125","124359","+10","-7179"
"125","124360","+16","-7163"
"125","124361","+24","-7139"
"125","124362","-3","-7142"
"125","124363","+1","-7141"
"125","124364","-15","-7156"
"125","124365","-8","-7164"
"125","124366","+20","-7144"
"125","124367","+27","-7117"
"125","124368","+23","-7094"
"125","124369","+20","-7074"
"125","124370","-1","-7075"
"125","124371","-14","-7089"
"125","124372","+34","-7055"
"125","124373","+14","-7041"
"125","124374","+3","-7038"
"125","124375","-18","-7056"
"125","124376","+6","-7050"
"125","124377","+10","-7040"
"125","124378","+9","-7031"
"125","124379","-18","-7049"
"125","124380","-27","-7076"
"125","124381","-42","-7118"
"125","124382","-41","-7159"
"125","124383","-37","-7196"
"125","124384","-12","-7208"
"125","124385","-22","-7230"
"125","124386","+15","-7215"
"125","124387","+12","-7203"
"125","124388","-19","-7222"
"125","124389","-18","-7240"
"125","124390","+17","-7223"
"125","124391","-15","-7238"
"125","124392","+18","-7220"
"125","124393","-4","-7224"
"125","124394","+20","-7204"
"125","124395","-12","-7216"
"125","124396","+17","-7199"
"125","124397","-34","-7233"
"125","124398","-23","-7256"
"125","124399","-8","-7264"
"125","124400","-27","-7291"
"125","124401","-4","-7295"
"125","124402","-8","-7303"
"125","124403","+20","-7283"
"125","124404","-10","-7293"
"125","124405","-8","-7301"
"125","124406","-19","-7320"
"125","124407","+8","-7312"
"125","124408","-4","-7316"
"125","124409","+11","-7305"
"125","124410","-1","-7306"
"125","124411","-11","-7317"
"125","124412","+9","-7308"
"125","124413","+1","-7307"
"125","124414","-4","-7311"
"125","124415","+15","-7296"
"125","124416","-6","-7302"
"125","124417","+3","-7299"
"125","124418","-10","-7309"
"125","124419","-10","-7319"
"125","124420","-4","-7323"
"125","124421","+5","-7318"
"125","124422","+28","-7290"
"125","124423","-2","-7292"
"125","124424","+15","-7277"
"125","124425","-21","-7298"
"125","124426","+19","-7279"
"125","124427","-1","-7280"
"125","124428","-6","-7286"
"125","124429","-8","-7294"
"125","124430","+13","-7281"
"125","124431","-44","-7325"
"125","124432","+3","-7322"
"125","124433","-9","-7331"
"125","124434","+3","-7328"
"125","124435","-24","-7352"
"125","124436","-19","-7371"
"125","124437","+17","-7354"
"125","124438","-3","-7357"
"125","124439","+7","-7350"
"125","124440","-16","-7366"
"125","124441","+11","-7355"
"125","124442","+17","-7338"
"125","124443","-27","-7365"
"125","124444","-15","-7380"
"125","124445","-2","-7382"
"125","124446","-11","-7393"
"125","124447","-18","-7411"
"125","124448","+9","-7402"
"125","124449","-6","-7408"
"125","124450","-17","-7425"
"125","124451","+2","-7423"
"125","124452","-16","-7439"
"125","124453","+13","-7426"
"125","124454","+16","-7410"
"125","124455","-9","-7419"
"125","124456","+1","-7418"
"125","124457","-13","-7431"
"125","124458","-5","-7436"
"125","124459","-11","-7447"
"125","124460","+4","-7443"
"125","124461","-2","-7445"
"125","124462","+8","-7437"
"125","124463","+3","-7434"
"125","124464","+25","-7409"
"125","124465","+15","-7394"
"125","124466","-20","-7414"
"125","124467","+7","-7407"
"125","124468","+2","-7405"
"125","124469","+5","-7400"
"125","124470","-3","-7403"
"125","124471","-13","-7416"
"125","124472","-17","-7433"
"125","124473","-5","-7438"
"125","124474","-6","-7444"
"125","124475","+4","-7440"
"125","124476","+20","-7420"
"125","124477","+22","-7398"
"125","124478","+8","-7390"
"125","124479","+18","-7372"
"125","124480","-7","-7379"
"125","124481","+4","-7375"
"125","124482","+13","-7362"
"125","124483","-1","-7363"
"125","124484","-6","-7369"
"125","124485","-14","-7383"
"125","124486","-4","-7387"
"125","124487","-5","-7392"
"125","124488","-25","-7417"
"125","124489","+21","-7396"
"125","124490","-5","-7401"
"125","124491","-20","-7421"
"125","124492","+15","-7406"
"125","124493","+20","-7386"
"125","124494","+1","-7385"
"125","124495","+1","-7384"
"125","124496","+3","-7381"
"125","124497","+5","-7376"
"125","124498","+3","-7373"
"125","124499","+75248","67875"
"126","124500","+5","67880"
"126","124501","-11","67869"
"126","124502","+17","67886"
"126","124503","+9","67895"
"126","124504","-4","67891"
"126","124505","-2","67889"
"126","124506","+11","67900"
"126","124507","-10","67890"
"126","124508","-16","67874"
"126","124509","+18","67892"
"126","124510","+18","67910"
"126","124511","-2","67908"
"126","124512","-2","67906"
"126","124513","+17","67923"
"126","124514","+13","67936"
"126","124515","+14","67950"
"126","124516","-11","67939"
"126","124517","+19","67958"
"126","124518","-14","67944"
"126","124519","+8","67952"
"126","124520","+10","67962"
"126","124521","-3","67959"
"126","124522","-12","67947"
"126","124523","+13","67960"
"126","124524","-3","67957"
"126","124525","+18","67975"
"126","124526","-20","67955"
"126","124527","+8","67963"
"126","124528","+3","67966"
"126","124529","+8","67974"
"126","124530","+13","67987"
"126","124531","+9","67996"
"126","124532","+14","68010"
"126","124533","-11","67999"
"126","124534","-6","67993"
"126","124535","+16","68009"
"126","124536","-12","67997"
"126","124537","+14","68011"
"126","124538","-8","68003"
"126","124539","+3","68006"
"126","124540","-18","67988"
"126","124541","-11","67977"
"126","124542","+6","67983"
"126","124543","-2","67981"
"126","124544","-14","67967"
"126","124545","-2","67965"
"126","124546","+17","67982"
"126","124547","-2","67980"
"126","124548","+6","67986"
"126","124549","-1","67985"
"126","124550","-13","67972"
"126","124551","+20","67992"
"126","124552","+9","68001"
"126","124553","+14","68015"
"126","124554","-15","68000"
"126","124555","-16","67984"
"126","124556","+18","68002"
"126","124557","-4","67998"
"126","124558","-8","67990"
"126","124559","+5","67995"
"126","124560","+19","68014"
"126","124561","-1","68013"
"126","124562","+19","68032"
"126","124563","+11","68043"
"126","124564","-3","68040"
"126","124565","+16","68056"
"126","124566","-12","68044"
"126","124567","-6","68038"
"126","124568","+3","68041"
"126","124569","-7","68034"
"126","124570","-1","68033"
"126","124571","+4","68037"
"126","124572","-15","68022"
"126","124573","-5","68017"
"126","124574","+13","68030"
"126","124575","+9","68039"
"126","124576","+11","68050"
"126","124577","+2","68052"
"126","124578","+17","68069"
"126","124579","+12","68081"
"126","124580","-7","68074"
"126","124581","-16","68058"
"126","124582","+13","68071"
"126","124583","-11","68060"
"126","124584","-14","68046"
"126","124585","+22","68068"
"126","124586","+16","68084"
"126","124587","-8","68076"
"126","124588","+16","68092"
"126","124589","+8","68100"
"126","124590","-10","68090"
"126","124591","+8","68098"
"126","124592","-19","68079"
"126","124593","+17","68096"
"126","124594","-9","68087"
"126","124595","+8","68095"
"126","124596","-2","68093"
"126","124597","+18","68111"
"126","124598","+9","68120"
"126","124599","+1","68121"
"126","124600","+10","68131"
"126","124601","-14","68117"
"126","124602","+6","68123"
"126","124603","+2","68125"
"126","124604","+2","68127"
"126","124605","-15","68112"
"126","124606","-15","68097"
"126","124607","-6","68091"
"126","124608","+11","68102"
"126","124609","+16","68118"
"126","124610","-8","68110"
"126","124611","+14","68124"
"126","124612","-18","68106"
"126","124613","-12","68094"
"126","124614","+14","68108"
"126","124615","+7","68115"
"126","124616","-1","68114"
"126","124617","-13","68101"
"126","124618","-18","68083"
"126","124619","-13","68070"
"126","124620","+5","68075"
"126","124621","-3","68072"
"126","124622","-18","68054"
"126","124623","+7","68061"
"126","124624","-2","68059"
"126","124625","-2","68057"
"126","124626","+6","68063"
"126","124627","-12","68051"
"126","124628","+15","68066"
"126","124629","+1","68067"
"126","124630","+18","68085"
"126","124631","-8","68077"
"126","124632","+22","68099"
"126","124633","+6","68105"
"126","124634","-1","68104"
"126","124635","+9","68113"
"126","124636","+9","68122"
"126","124637","+17","68139"
"126","124638","+18","68157"
"126","124639","+9","68166"
"126","124640","+13","68179"
"126","124641","-8","68171"
"126","124642","-17","68154"
"126","124643","+16","68170"
"126","124644","+16","68186"
"126","124645","+12","68198"
"126","124646","-11","68187"
"126","124647","-6","68181"
"126","124648","-9","68172"
"126","124649","+13","68185"
"126","124650","+11","68196"
"126","124651","-8","68188"
"126","124652","-12","68176"
"126","124653","+8","68184"
"126","124654","-10","68174"
"126","124655","+17","68191"
"126","124656","-13","68178"
"126","124657","-17","68161"
"126","124658","+7","68168"
"126","124659","-10","68158"
"126","124660","-3","68155"
"126","124661","+4","68159"
"126","124662","+1","68160"
"126","124663","-11","68149"
"126","124664","+3","68152"
"126","124665","-6","68146"
"126","124666","+19","68165"
"126","124667","+4","68169"
"126","124668","+13","68182"
"126","124669","+1","68183"
"126","124670","+11","68194"
"126","124671","+6","68200"
"126","124672","-3","68197"
"126","124673","+16","68213"
"126","124674","+8","68221"
"126","124675","+1","68222"
"126","124676","+17","68239"
"126","124677","-10","68229"
"126","124678","+18","68247"
"126","124679","-3","68244"
"126","124680","-7","68237"
"126","124681","+20","68257"
"126","124682","+4","68261"
"126","124683","+1","68262"
"126","124684","-8","68254"
"126","124685","+1","68255"
"126","124686","-2","68253"
"126","124687","+12","68265"
"126","124688","-1","68264"
"126","124689","+8","68272"
"126","124690","+8","68280"
"126","124691","+18","68298"
"126","124692","-10","68288"
"126","124693","+6","68294"
"126","124694","-16","68278"
"126","124695","+1","68279"
"126","124696","-3","68276"
"126","124697","+10","68286"
"126","124698","-11","68275"
"126","124699","-1","68274"
"126","124700","-5","68269"
"126","124701","+15","68284"
"126","124702","-11","68273"
"126","124703","-10","68263"
"126","124704","+18","68281"
"126","124705","+4","68285"
"126","124706","+8","68293"
"126","124707","+14","68307"
"126","124708","+6","68313"
"126","124709","+16","68329"
"126","124710","+12","68341"
"126","124711","+2","68343"
"126","124712","-19","68324"
"126","124713","+18","68342"
"126","124714","-5","68337"
"126","124715","-16","68321"
"126","124716","-10","68311"
"126","124717","-7","68304"
"126","124718","-3","68301"
"126","124719","+13","68314"
"126","124720","+14","68328"
"126","124721","+16","68344"
"126","124722","+13","68357"
"126","124723","-12","68345"
"126","124724","+15","68360"
"126","124725","+8","68368"
"126","124726","+17","68385"
"126","124727","+10","68395"
"126","124728","+7","68402"
"126","124729","+6","68408"
"126","124730","+17","68425"
"126","124731","+19","68444"
"126","124732","+19","68463"
"126","124733","-16","68447"
"126","124734","+10","68457"
"126","124735","+4","68461"
"126","124736","-16","68445"
"126","124737","-14","68431"
"126","124738","+8","68439"
"126","124739","+7","68446"
"126","124740","-22","68424"
"126","124741","-8","68416"
"126","124742","-19","68397"
"126","124743","+13","68410"
"126","124744","+12","68422"
"126","124745","-18","68404"
"126","124746","-21","68383"
"126","124747","+10","68393"
"126","124748","-12","68381"
"126","124749","-2","68379"
"126","124750","-12","68367"
"126","124751","-11","68356"
"126","124752","-16","68340"
"126","124753","-20","68320"
"126","124754","+6","68326"
"126","124755","-3","68323"
"126","124756","+2","68325"
"126","124757","-16","68309"
"126","124758","+9","68318"
"126","124759","-13","68305"
"126","124760","+1","68306"
"126","124761","+2","68308"
"126","124762","-13","68295"
"126","124763","+15","68310"
"126","124764","+9","68319"
"126","124765","-7","68312"
"126","124766","+22","68334"
"126","124767","-2","68332"
"126","124768","+18","68350"
"126","124769","+5","68355"
"126","124770","+4","68359"
"126","124771","-20","68339"
"126","124772","+14","68353"
"126","124773","-17","68336"
"126","124774","-19","68317"
"126","124775","+16","68333"
"126","124776","-6","68327"
"126","124777","+19","68346"
"126","124778","+1","68347"
"126","124779","+5","68352"
"126","124780","+24","68376"
"126","124781","+11","68387"
"126","124782","-16","68371"
"126","124783","+15","68386"
"126","124784","+13","68399"
"126","124785","+15","68414"
"126","124786","-3","68411"
"126","124787","-5","68406"
"126","124788","-17","68389"
"126","124789","-1","68388"
"126","124790","+8","68396"
"126","124791","+5","68401"
"126","124792","-10","68391"
"126","124793","+9","68400"
"126","124794","-2","68398"
"126","124795","+7","68405"
"126","124796","-11","68394"
"126","124797","-17","68377"
"126","124798","-13","68364"
"126","124799","-1","68363"
"126","124800","-9","68354"
"126","124801","+4","68358"
"126","124802","-10","68348"
"126","124803","-26","68322"
"126","124804","-22","68300"
"126","124805","+16","68316"
"126","124806","+14","68330"
"126","124807","+21","68351"
"126","124808","-20","68331"
"126","124809","+43","68374"
"126","124810","+8","68382"
"126","124811","-12","68370"
"126","124812","+2","68372"
"126","124813","-7","68365"
"126","124814","+15","68380"
"126","124815","+12","68392"
"126","124816","+17","68409"
"126","124817","+12","68421"
"126","124818","-18","68403"
"126","124819","+16","68419"
"126","124820","-12","68407"
"126","124821","+13","68420"
"126","124822","+8","68428"
"126","124823","+14","68442"
"126","124824","-12","68430"
"126","124825","+26","68456"
"126","124826","-6","68450"
"126","124827","+18","68468"
"126","124828","-3","68465"
"126","124829","-7","68458"
"126","124830","+19","68477"
"126","124831","-5","68472"
"126","124832","+13","68485"
"126","124833","+12","68497"
"126","124834","-14","68483"
"126","124835","-7","68476"
"126","124836","-14","68462"
"126","124837","+13","68475"
"126","124838","+13","68488"
"126","124839","-18","68470"
"126","124840","-6","68464"
"126","124841","+3","68467"
"126","124842","-12","68455"
"126","124843","+5","68460"
"126","124844","-20","68440"
"126","124845","+19","68459"
"126","124846","-11","68448"
"126","124847","-7","68441"
"126","124848","-15","68426"
"126","124849","-11","68415"
"126","124850","+12","68427"
"126","124851","-14","68413"
"126","124852","+24","68437"
"126","124853","-1","68436"
"126","124854","+18","68454"
"126","124855","+24","68478"
"126","124856","-9","68469"
"126","124857","+11","68480"
"126","124858","+9","68489"
"126","124859","-3","68486"
"126","124860","+8","68494"
"126","124861","-21","68473"
"126","124862","+1","68474"
"126","124863","+17","68491"
"126","124864","+1","68492"
"126","124865","+4","68496"
"126","124866","+20","68516"
"126","124867","-12","68504"
"126","124868","-5","68499"
"126","124869","+23","68522"
"126","124870","-9","68513"
"126","124871","+6","68519"
"126","124872","-12","68507"
"126","124873","-36","68471"
"126","124874","+13","68484"
"126","124875","-3","68481"
"126","124876","+33","68514"
"126","124877","-2","68512"
"126","124878","+9","68521"
"126","124879","+11","68532"
"126","124880","+23","68555"
"126","124881","-18","68537"
"126","124882","+22","68559"
"126","124883","-11","68548"
"126","124884","+14","68562"
"126","124885","+9","68571"
"126","124886","+8","68579"
"126","124887","-12","68567"
"126","124888","+5","68572"
"126","124889","-3","68569"
"126","124890","-3","68566"
"126","124891","+8","68574"
"126","124892","+16","68590"
"126","124893","+6","68596"
"126","124894","-18","68578"
"126","124895","+10","68588"
